date,game,numbers,jackpot_usd,winners,source_url,fetched_at
2025-09-13,Mega Millions,,2025,,https://www.megamillions.com/cmspages/utilservice.asmx/GetLatestDrawData,2025-09-14T04:14:14.905782Z
