date,game,numbers,jackpot_usd,winners,source_url,fetched_at
2025-09-13,Mega Millions,,202509120000003810000000400000000017500000001858000000020250913001402,,https://www.megamillions.com/cmspages/utilservice.asmx/GetLatestDrawData,2025-09-14T04:17:50.104620Z
